molecule_chembl_id,canonical_smiles,value_IC50,value_pIC50,units,MW,LogP,HBD,HBA
CHEMBL215559,COCCN1CCC(Oc2cc3c(Nc4cc(Cl)ccc4F)ncnc3cc2OC)CC1,114.0,6.943095148663527,nM,460.93700000000024,4.664100000000003,1.0,7.0
CHEMBL387265,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,2.0,8.698970004336019,nM,480.94900000000035,3.977300000000003,1.0,7.0
CHEMBL218677,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,2.0,8.698970004336019,nM,459.9090000000004,3.503000000000002,2.0,7.0
CHEMBL214857,COCCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,3.0,8.522878745280337,nM,460.9370000000003,4.664100000000003,1.0,7.0
CHEMBL217536,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C1CCSS1,60.0,7.221848749616356,nM,447.3830000000001,5.228100000000002,2.0,6.0
CHEMBL364623,Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1,5200.0,5.2839966563652006,nM,373.8690000000001,4.507660000000002,2.0,6.0
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,180.0,6.7447274948966935,nM,488.01700000000034,3.3135400000000015,3.0,9.0
CHEMBL217090,Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,900.0,6.045757490560675,nM,527.0210000000005,5.178000000000005,1.0,9.0
CHEMBL217092,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,2590.0,5.586700235918748,nM,542.0360000000002,3.9395000000000024,1.0,10.0
CHEMBL201511,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,32000.0,4.494850021680094,nM,378.3840000000002,2.7609000000000004,2.0,5.0
CHEMBL387187,O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,21.0,7.6777807052660805,nM,413.4030000000001,5.331100000000003,3.0,5.0
CHEMBL219557,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(C)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,230.0,6.638272163982407,nM,552.4620000000003,6.181480000000005,1.0,8.0
CHEMBL436137,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,965.0,6.015472686656207,nM,453.5900000000004,5.835260000000005,1.0,6.0
CHEMBL373882,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,25000.0,4.6020599913279625,nM,598.605,5.565700000000005,2.0,9.0
CHEMBL1204261,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,8.17,8.087777943467584,nM,363.8200000000001,4.731700000000004,1.0,5.0
CHEMBL1203934,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,51.0,7.292429823902063,nM,335.766,3.9515000000000025,1.0,5.0
CHEMBL1204360,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,32.2,7.492144128304169,nM,335.766,3.9515000000000025,1.0,5.0
CHEMBL1203940,CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl,16.0,7.795880017344075,nM,363.8200000000001,4.731700000000004,1.0,5.0
CHEMBL1203939,CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC.Cl,9.31,8.031050319018657,nM,363.8200000000001,4.731700000000004,1.0,5.0
CHEMBL1203938,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC.Cl,47.7,7.3214816209598865,nM,349.79300000000006,3.8200000000000025,1.0,5.0
CHEMBL1203937,CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC.Cl,17.0,7.769551078621726,nM,377.84700000000015,4.6002000000000045,1.0,5.0
CHEMBL1203936,COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC.Cl,20.0,7.698970004336019,nM,403.7630000000001,4.970300000000003,1.0,5.0
CHEMBL1203935,CCOc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OCC.Cl,8.95,8.048176964684089,nM,431.81700000000006,5.750500000000003,1.0,5.0
CHEMBL1204305,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC.Cl,1.05,8.978810700930062,nM,443.6720000000001,4.4170000000000025,1.0,5.0
CHEMBL1204168,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl,0.66,9.18045606445813,nM,396.6720000000001,4.574900000000003,1.0,5.0
CHEMBL1204262,CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC.Cl,0.64,9.193820026016112,nM,471.72600000000017,5.197200000000003,1.0,5.0
CHEMBL1204199,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl,0.41,9.387216143280265,nM,424.72600000000017,5.355100000000004,1.0,5.0
CHEMBL2447950,CCOc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC.Cl,0.38,9.42021640338319,nM,380.27500000000015,5.246000000000004,1.0,5.0
CHEMBL534948,Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12.Cl,2730.0,5.5638373529592435,nM,478.04000000000025,5.899140000000005,1.0,6.0
CHEMBL225721,COc1ccc(N(CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)Cl)cc1,970.0,6.013228265733755,nM,524.4560000000002,6.757600000000005,2.0,7.0
CHEMBL225720,CN(C)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,37.0,7.431798275933005,nM,369.86000000000007,4.176700000000003,2.0,6.0
CHEMBL225930,ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1ccc(Cl)cc1,2200.0,5.657577319177793,nM,514.8480000000002,7.013900000000005,2.0,6.0
CHEMBL388286,COc1ccc(N(CCCl)CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,3960.0,5.402304814074488,nM,510.42900000000014,6.369100000000005,2.0,7.0
CHEMBL225929,ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)Cc1ccccc1,71.0,7.1487416512809245,nM,494.4300000000002,6.356100000000005,2.0,6.0
CHEMBL225928,CN(CCCl)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,4.4,8.356547323513812,nM,418.33200000000016,4.785700000000004,2.0,6.0
CHEMBL242349,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1OC,7710.0,5.112945621949043,nM,491.50000000000034,3.220500000000002,1.0,10.0
CHEMBL101253,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,457.7,6.339419087572701,nM,346.8210000000001,5.012600000000003,1.0,4.0
CHEMBL241919,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(C)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,24.9,7.603800652904264,nM,541.6080000000002,3.9415200000000024,2.0,9.0
CHEMBL241918,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,107.3,6.969400278034049,nM,557.6070000000001,3.641700000000002,2.0,10.0
CHEMBL243839,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccs4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,47.5,7.323306390375134,nM,533.6100000000001,3.694600000000002,2.0,10.0
CHEMBL243837,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(Cl)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,12.2,7.913640169325252,nM,562.026,4.286500000000003,2.0,9.0
CHEMBL398154,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccn4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,90.8,7.041914151478915,nM,528.5690000000002,3.028100000000001,2.0,10.0
CHEMBL243629,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,18.7,7.7281583934635005,nM,527.5810000000001,3.6331000000000024,2.0,9.0
CHEMBL243628,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccc(F)c(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,166.7,6.778064400171995,nM,563.561,3.9113000000000024,2.0,9.0
CHEMBL428741,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,4.1,8.387216143280265,nM,545.5710000000001,3.7722000000000016,2.0,9.0
CHEMBL243410,CCOc1cc2ncnc(NC3=CC(=O)C(OC(CF)CF)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,283.3,6.547753425479563,nM,515.5170000000003,2.740500000000001,2.0,9.0
CHEMBL428039,CCOc1cc2ncnc(NC3=CC(=O)C(OC)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,799.3,6.097290187030123,nM,451.48300000000023,2.0626999999999995,2.0,9.0
CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.08,10.096910013008056,nM,557.054,5.932480000000005,2.0,8.0
CHEMBL242131,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,704.0,6.152427340857888,nM,444.3080000000001,4.331300000000003,2.0,5.0
CHEMBL427671,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,81.0,7.0915149811213505,nM,372.4070000000001,4.318420000000002,1.0,6.0
CHEMBL398793,CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,130.0,6.886056647693163,nM,484.5830000000003,4.051300000000002,2.0,8.0
CHEMBL392774,COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,190.0,6.721246399047171,nM,500.5820000000003,3.430200000000001,2.0,9.0
CHEMBL234580,O=C1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,780.0,6.107905397309519,nM,484.53900000000027,2.9843,2.0,9.0
CHEMBL393787,O[C@@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,200.0,6.698970004336019,nM,486.5550000000003,2.7760999999999996,3.0,9.0
CHEMBL233325,O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,26.0,7.585026652029182,nM,486.5550000000003,2.7760999999999996,3.0,9.0
CHEMBL233324,O=C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,240.0,6.619788758288394,nM,484.5390000000002,3.331900000000002,2.0,8.0
CHEMBL400413,CS(=O)(=O)N1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,210.0,6.6777807052660805,nM,548.6480000000001,3.4773000000000014,1.0,9.0
CHEMBL234577,CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,130.0,6.886056647693163,nM,484.5830000000003,4.147500000000003,1.0,8.0
CHEMBL392273,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCNCC6)c45)ccc32)c1,33.0,7.481486060122112,nM,470.5560000000004,3.8053000000000017,2.0,8.0
CHEMBL231885,CC(=O)N1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,710.0,6.1487416512809245,nM,498.5660000000003,3.674100000000002,1.0,8.0
CHEMBL265629,O=C1CN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,350.0,6.455931955649724,nM,470.5120000000002,2.9418000000000006,2.0,8.0
CHEMBL232082,CN1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,170.0,6.769551078621726,nM,470.55600000000027,3.7574000000000023,1.0,8.0
CHEMBL231875,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCNCC6)c45)ccc32)c1,90.0,7.045757490560675,nM,456.52900000000034,3.4152000000000013,2.0,8.0
CHEMBL398388,NC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,140.0,6.853871964321762,nM,498.5660000000003,3.707300000000002,2.0,8.0
CHEMBL231663,COC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,1000.0,6.0,nM,513.5770000000003,4.395000000000003,1.0,9.0
CHEMBL234772,O=C(O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,220.0,6.657577319177793,nM,499.55000000000035,4.306600000000003,2.0,8.0
CHEMBL401443,OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,68.0,7.167491087293763,nM,471.54000000000025,3.966700000000003,2.0,8.0
CHEMBL391675,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCC6)c45)ccc32)c1,500.0,6.301029995663981,nM,441.51400000000035,4.605800000000004,1.0,7.0
CHEMBL391521,CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,110.0,6.958607314841775,nM,445.5020000000002,3.434100000000001,2.0,8.0
CHEMBL391321,OCCNCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,45.0,7.346787486224656,nM,431.4750000000002,3.0919000000000008,3.0,8.0
CHEMBL220037,N#Cc1cnc2ccc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,30.0,7.522878745280337,nM,392.82500000000005,4.977780000000002,3.0,5.0
CHEMBL391738,COc1cc(Nc2c(C#N)cnc3cc(C#CCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,720.0,6.142667503568731,nM,524.4520000000003,5.163080000000004,1.0,7.0
CHEMBL394463,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccnc4)c3)c12,1800.0,5.7447274948966935,nM,355.4050000000001,3.574320000000002,1.0,7.0
CHEMBL394462,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,200.0,6.698970004336019,nM,355.4050000000001,3.574320000000002,1.0,7.0
CHEMBL429827,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,86.0,7.0655015487564325,nM,354.4170000000001,4.179320000000002,1.0,6.0
CHEMBL247101,Cc1ccn2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,250.0,6.6020599913279625,nM,382.8260000000001,5.152820000000003,1.0,5.0
CHEMBL247100,Cc1ccn2ncnc(Nc3ccc4[nH]ncc4c3)c12,210.0,6.6777807052660805,nM,264.29200000000003,2.6576200000000005,2.0,5.0
CHEMBL246276,OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,120.0,6.920818753952375,nM,388.4060000000002,3.5023000000000017,2.0,7.0
CHEMBL395591,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COCC6CNCCOC6)c45)ccc32)c1,210.0,6.6777807052660805,nM,501.56600000000043,3.7626000000000017,2.0,9.0
CHEMBL246492,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6COCCN6)c45)ccc32)c1,640.0,6.1938200260161125,nM,487.5390000000004,3.5150000000000015,2.0,9.0
CHEMBL428046,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CNCCO6)c45)ccc32)c1,83.0,7.080921907623926,nM,487.5390000000004,3.5150000000000015,2.0,9.0
CHEMBL246284,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,61.0,7.214670164989233,nM,487.5390000000004,3.5150000000000015,2.0,9.0
CHEMBL246073,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CCCNC6)c45)ccc32)c1,190.0,6.721246399047171,nM,485.5670000000004,4.526200000000004,2.0,8.0
CHEMBL246072,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COCC6CCNCC6)c45)ccc32)c1,130.0,6.886056647693163,nM,485.5670000000004,4.526200000000004,2.0,8.0
CHEMBL245869,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC6CCNCC6)c45)ccc32)c1,73.0,7.136677139879544,nM,471.54000000000036,4.278600000000003,2.0,8.0
CHEMBL245868,CN(C)CCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,620.0,6.207608310501746,nM,473.5560000000002,4.4783000000000035,1.0,8.0
CHEMBL245867,NCCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,160.0,6.795880017344075,nM,459.5290000000002,4.265500000000003,2.0,8.0
CHEMBL245667,NCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,64.0,7.1938200260161125,nM,445.5020000000002,3.8754000000000017,2.0,8.0
CHEMBL394333,NCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,90.0,7.045757490560675,nM,431.47500000000014,3.4853000000000005,2.0,8.0
CHEMBL246694,NC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,140.0,6.853871964321762,nM,445.4580000000002,3.0119000000000007,2.0,8.0
CHEMBL246491,COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,460.0,6.337242168318426,nM,460.4690000000002,3.699600000000002,1.0,9.0
CHEMBL394057,O=C(O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,30.0,7.522878745280337,nM,446.4420000000002,3.611200000000002,2.0,8.0
CHEMBL246489,COCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,490.0,6.309803919971486,nM,446.4860000000002,4.173000000000003,1.0,8.0
CHEMBL394056,COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,340.0,6.468521082957745,nM,402.4330000000001,4.156400000000003,1.0,7.0
CHEMBL246493,Fc1cccc(COc2ccc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)cc2Cl)c1,570.0,6.2441251443275085,nM,497.9580000000004,4.349400000000002,2.0,8.0
CHEMBL397122,C[C@@H](c1cccc(F)c1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,400.0,6.3979400086720375,nM,501.5660000000004,4.076000000000001,2.0,9.0
CHEMBL245278,C[C@H](c1cccc(F)c1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,68.0,7.167491087293763,nM,501.5660000000004,4.076000000000001,2.0,9.0
CHEMBL245277,C[C@@H](c1ccccc1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,690.0,6.161150909262744,nM,483.57600000000036,3.9369000000000023,2.0,9.0
CHEMBL394495,C[C@H](c1ccccc1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,120.0,6.920818753952375,nM,483.57600000000036,3.9369000000000023,2.0,9.0
CHEMBL247127,c1cncc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,810.0,6.0915149811213505,nM,470.5370000000004,2.770900000000001,2.0,10.0
CHEMBL396079,c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)nc1,500.0,6.301029995663981,nM,470.5370000000004,2.770900000000001,2.0,10.0
CHEMBL395883,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1COC[C@@H]1CNCCO1,430.0,6.366531544420413,nM,517.5650000000003,3.523600000000002,2.0,10.0
CHEMBL247468,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)oc3ncnc(NCCN4CCNCC4)c23)cc1,397.0,6.401209493236885,nM,512.6580000000002,4.348500000000001,2.0,8.0
CHEMBL247866,CC(C)Nc1ncnc2oc(-c3ccc(OCCN4CCCC4)cc3)c(-c3ccccc3)c12,1029.0,5.987584625237567,nM,442.5630000000002,5.8517000000000055,1.0,6.0
CHEMBL246356,CNc1ncnc(-c2cccnc2Oc2cc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)ccc2C)n1,25000.0,4.6020599913279625,nM,528.4660000000001,5.565020000000003,2.0,8.0
CHEMBL248322,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc[n+]5[O-])c(Cl)c4)c23)CC1,70.0,7.154901959985743,nM,479.97200000000026,3.261800000000001,2.0,8.0
CHEMBL248321,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,32.0,7.494850021680094,nM,464.9610000000003,3.418400000000001,2.0,9.0
CHEMBL248116,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,36.0,7.443697499232712,nM,463.97300000000024,4.023400000000002,2.0,8.0
CHEMBL248115,Cc1cncc(COc2ccc(Nc3ncnn4ccc(CN5CCC(N)CC5)c34)cc2Cl)c1,85.0,7.070581074285707,nM,478.00000000000034,4.331820000000003,2.0,8.0
CHEMBL391387,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)c(Cl)c4)c23)CC1,150.0,6.823908740944319,nM,463.97300000000024,4.023400000000002,2.0,8.0
CHEMBL248114,Cc1cncc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCC(N)CC6)c45)ccc32)c1,19.0,7.721246399047171,nM,467.58100000000036,3.497420000000001,2.0,9.0
CHEMBL247916,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccncc5)c4)c23)CC1,530.0,6.275724130399211,nM,453.55400000000026,3.189000000000001,2.0,9.0
CHEMBL247915,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccnc5)c4)c23)CC1,190.0,6.721246399047171,nM,453.55400000000026,3.189000000000001,2.0,9.0
CHEMBL247914,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccn5)c4)c23)CC1,47.0,7.327902142064282,nM,453.55400000000026,3.189000000000001,2.0,9.0
CHEMBL391181,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCC(N)CC1,40.0,7.3979400086720375,nM,500.58200000000033,3.9417000000000026,2.0,9.0
CHEMBL247711,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCCNCC1,190.0,6.721246399047171,nM,500.58200000000033,3.813900000000002,2.0,9.0
CHEMBL247710,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,38.0,7.42021640338319,nM,480.9750000000003,4.767500000000004,2.0,7.0
CHEMBL247709,Fc1cccc(COc2ccc(Nc3ncnn4ccc(CN5CCCNCC5)c34)cc2Cl)c1,48.0,7.318758762624412,nM,480.97500000000036,4.639700000000002,2.0,7.0
CHEMBL393264,CC1(N)CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,50.0,7.301029995663981,nM,484.5830000000003,4.323200000000003,2.0,8.0
CHEMBL247513,O=C(CO)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,110.0,6.958607314841775,nM,528.5920000000001,3.0829000000000004,3.0,9.0
CHEMBL247512,CC(=O)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,380.0,6.42021640338319,nM,512.5930000000003,4.110500000000002,2.0,8.0
CHEMBL247309,CN(C)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,100.0,7.0,nM,498.61000000000035,4.536000000000003,1.0,8.0
CHEMBL246898,CS(=O)(=O)CCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,200.0,6.698970004336019,nM,576.7020000000001,3.6086000000000027,2.0,10.0
